Job.ID,Provider,Status,Slug,Title,Position,Company,City,State.Name,State.Code,Address,Latitude,Longitude,Industry,Job.Description,Requirements,Salary,Listing.Start,Listing.End,Employment.Type,Education.Required,Created.At,Updated.At
140127,2,open,warrenville-il-retail-sales-associate-part-time,Retail Sales Associate ƒ?? Part-Time,Retail Sales Associate ƒ?? Part-Time,NA,Warrenville,Illinois,IL,NA,41.82316,-88.18319,NA,"Retail Sales Associate - Part-TimeMarketSource is currently searching for a part-time Retail Sales Associate to work within our partner, Target Mobile. This is a part-time position, designed to increase sales and revenue of wireless products and services through direct selling within our partners national retail locations.
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within?ÿTarget Mobile?ÿretail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning Clientƒ??s value, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Training and Coaching: 


Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target


Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees

Requirements:

Must be 18 years or older
Excellent communication skills
Flexibility to work weekends
Proven self-starter

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Requires moving around the store to assist Customers

?ÿ
?ÿ",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:18 UTC,2014-12-09 11:43:18 UTC
140128,2,open,topeka-ks-retail-sales-associate-part-time,Retail Sales Associate ƒ?? Part-Time,Retail Sales Associate ƒ?? Part-Time,NA,Topeka,Kansas,KS,NA,39.04928,-95.67118,NA,"Retail Sales Associate - Part-TimeMarketSource is currently searching for a part-time Retail Sales Associate to work within our partner, Target Mobile. This is a part-time position, designed to increase sales and revenue of wireless products and services through direct selling within our partners national retail locations.
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within?ÿTarget Mobile?ÿretail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning Clientƒ??s value, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Training and Coaching: 


Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target


Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees

Requirements:

Must be 18 years or older
Excellent communication skills
Flexibility to work weekends
Proven self-starter

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Requires moving around the store to assist Customers

?ÿ
Arionne Morris
Talent Acquisition Specialist 
P: 770-743-3761
[Click Here to Email Your Resum??]
?ÿ",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:19 UTC,2014-12-09 11:43:19 UTC
140129,2,open,arlington-tx-retail-sales-associate-part-time,Retail Sales Associate ƒ?? Part-Time,Retail Sales Associate ƒ?? Part-Time,NA,Arlington,Texas,TX,NA,32.7356,-97.10772,NA,"Retail Sales Associate - Part-TimeMarketSource is currently searching for a part-time Retail Sales Associate to work within our partner, Target Mobile. This is a part-time position, designed to increase sales and revenue of wireless products and services through direct selling within our partners national retail locations.
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within?ÿTarget Mobile?ÿretail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning Clientƒ??s value, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Training and Coaching: 


Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target


Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees

Requirements:

Must be 18 years or older
Excellent communication skills
Flexibility to work weekends
Proven self-starter

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Requires moving around the store to assist Customers

?ÿ
Please Email Resume or Call:
Crissy Heard 
Talent Acquisition Specialist 
Direct Line: 770-674-5176 
[Click Here to Email Your Resum??]
?ÿ",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:19 UTC,2014-12-09 11:43:19 UTC
140131,2,open,woodridge-il-retail-sales-associate-full-time,Retail Sales Associate ƒ?? Full-Time,Retail Sales Associate ƒ?? Full-Time,NA,Woodridge,Illinois,IL,NA,41.7509,-88.02774,NA,"Retail Sales Associate - Full-Time?ÿMarketSource, Inc. is a premier provider of integrated sales & marketing solutions to Fortune 500 companies. We offer a dynamic entrepreneurial environment that fosters creativity and provides unlimited opportunities for personal and professional growth. MarketSource is currently searching for a Full-Time Retail Sales Associate?ÿto work within our partner Target Mobile. This is a full-time position designed to increase sales and revenue of wireless products and services through direct selling within?ÿTarget.?ÿ
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within Target Mobile retail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Growing the?ÿTarget Mobile's?ÿwireless division sales performance and other key metrics through sales, training and marketing promotions?ÿ
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning?ÿTarget Mobile's?ÿvalue, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Creating product and brand awareness for various wireless products
Communicating competitive knowledge and advantages of various wireless carriers products and services
Communicating Target Mobile benefits compared to competition
Effectively communicating various wireless carriers plans, features, products and services to customers
Creating first-rate customer experiences
Supporting select retail outlets in assigned geographical territory



Training and Coaching: 

Providing Client product and service, including but not limited to

Providing customer service consultation within retail locations
Ensuring that Target Mobile associates are trusted wireless experts of all wireless carriers products and services
Coaching for content and skill improvement to the retail store management and sales associates
Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Providing general coaching to sales associates to sell/demonstrate wireless products and services to potential customers
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target Mobile



Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees
Consulting with store managers in their development of detailed monthly business plans for each assigned location, seeking consensus on monthly Client goals, including but not limited to:

Managing and tracking progress against plan
Communicating progress and opportunities with store managers and Client leadership
Meeting regularly with store management including site visits
Serving as a point-of-contact for business consultation
Serving as a point of escalation for questions or issues including individual customer issues



Merchandising:

Partnering with store managers, ensuring correct product mix and quantities, including but not limited to:

Ensuring proper merchandising at locations, including product placement, maintenance, and brand compliance
Increasing visibility of wireless carriers products and services
Restocking merchandise as needed and allowed
Working with in-store personnel.



Management:

Participating in retail partnerƒ??s weekly sales meeting, including but not limited to:?ÿ

Providing regular reports to sales leadership
Participating in and completing required sales training



General:

Representing Target Mobile and MarketSource in a professional manner at all times

?ÿRequirements:

Must be 18 years or older
Excellent communication skills
Knowledge of wireless industry preferred
Proven record as leader, organizer, and/or teacher
Flexibility to work weekends
Proven self starter
Ability to take complex technology to simplified consumer value proposition

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports
",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:20 UTC,2014-12-09 11:43:20 UTC
140132,2,open,topeka-ks-retail-sales-associate-part-time-140132,Retail Sales Associate ƒ?? Part-Time,Retail Sales Associate ƒ?? Part-Time,NA,Topeka,Kansas,KS,NA,39.04928,-95.67118,NA,"Retail Sales Associate - Part-TimeMarketSource is currently searching for a part-time Retail Sales Associate to work within our partner, Target Mobile. This is a part-time position, designed to increase sales and revenue of wireless products and services through direct selling within our partners national retail locations.
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within?ÿTarget Mobile?ÿretail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning Clientƒ??s value, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Training and Coaching: 


Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target


Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees

Requirements:

Must be 18 years or older
Excellent communication skills
Flexibility to work weekends
Proven self-starter

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Requires moving around the store to assist Customers

?ÿ
Arionne Morris
Talent Acquisition Specialist 
P: 770-743-3761
[Click Here to Email Your Resum??]
?ÿ",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:22 UTC,2014-12-09 11:43:22 UTC
140133,2,open,watauga-tx-retail-sales-associate-part-time,Retail Sales Associate ƒ?? Part-Time,Retail Sales Associate ƒ?? Part-Time,NA,Watauga,Texas,TX,NA,32.87462,-97.25502,NA,"Retail Sales Associate - Part-TimeMarketSource is currently searching for a part-time Retail Sales Associate to work within our partner, Target Mobile. This is a part-time position, designed to increase sales and revenue of wireless products and services through direct selling within our partners national retail locations.
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within?ÿTarget Mobile?ÿretail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning Clientƒ??s value, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Training and Coaching: 


Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target


Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees

Requirements:

Must be 18 years or older
Excellent communication skills
Flexibility to work weekends
Proven self-starter

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Requires moving around the store to assist Customers

?ÿ
?ÿ
Please Email Resume or Call:
Crissy Heard 
Talent Acquisition Specialist 
Direct Line: 770-674-5176 
[Click Here to Email Your Resum??]",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:22 UTC,2014-12-09 11:43:22 UTC
140134,2,open,napa-ca-retail-sales-associate-part-time,Retail Sales Associate ƒ?? Part-Time,Retail Sales Associate ƒ?? Part-Time,NA,Napa,California,CA,NA,38.297,-122.284,NA,"Retail Sales Associate - Part-TimeMarketSource is currently searching for a part-time Retail Sales Associate to work within our partner, Target Mobile. This is a part-time position, designed to increase sales and revenue of wireless products and services through direct selling within our partners national retail locations.
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within?ÿTarget Mobile?ÿretail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning Clientƒ??s value, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Training and Coaching: 


Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target


Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees

Requirements:

Must be 18 years or older
Excellent communication skills
Flexibility to work weekends
Proven self-starter

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Requires moving around the store to assist Customers

?ÿ
?ÿ
If interested please email resume or call:
Jerry Benton
Talent Acquisition Specialist
770-674-5033
[Click Here to Email Your Resum??]",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:23 UTC,2014-12-09 11:43:23 UTC
140135,2,open,rockford-il-t-mobile-sales-representative,T-Mobile Sales Representative,T-Mobile Sales Representative,NA,Rockford,Illinois,IL,NA,42.2669,-89.07835,NA,"Sales Representative ƒ?? T-Mobile
?ÿ
MarketSource is partnered with T-Mobile and is in search of a Sales Representative. This part-time position will have you sharing your passion for technology and customer service in the fun and fast-paced environment of major retail stores. Backed by MarketSource and T-Mobile, you will have the support you need to provide an exceptional experience to every customer with whom you engage.
As a Sales Representative on the MarketSource T-Mobile National Retail Program, you will sharpen your professional sales techniques and expand your knowledge about the technology T-Mobile offers as you build the relationships that are a vital component of your success as well as that of MarketSource, T-Mobile, your team and the National Retail Program.
?ÿ
Responsibilities: 
Sales:

Maximize sales in national retail accounts
Position T-Mobileƒ??s value and creating product and brand awareness
Communicate effectively T-Mobile plans, features, products and services to a variety of customers
Increase visibility of T-Mobileƒ??s products and services
Create first-rate customer experiences
Meet or exceed sales goals
Maintain a sound knowledge of specific wireless products and services
Build productive relationships with in-store personnel
Restock merchandise as needed working with in-store personnel
Represent MarketSource and T-Mobile in a professional manner at all times
Support select retail outlets in assigned geographical territory
Attend requested training sessions and conference calls

Training and Coaching:

Providing Client product and service, including but not limited to
Providing customer service consultation at national retail locations
Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Engaging in side-by-side selling
Maintaining sound knowledge of specific wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Client

?ÿ
Relationship Development:

Establishing and managing critical relationships with national retail stores
Developing and managing positive business relationships with national retail store management and employees at assigned partner locations

Requirements:

1-2 years or retail wireless sales preferred
Must have Android device with T-Mobile service. If you are not currently a T-Mobile customer you will have the ability to enroll at a significantly discounted rate.
1-2 years of customer-service oriented, marketing, event promotion, or outside sales experience considered
Superior interpersonal and communication skills
Posses the ability to thrive in a fast-paced environment with the ability to multi-task
Aptitude for sensing and responding to a wide range of shopping types
Ability to listen carefully and actively
Excellent problem-solving skills
Reliable high-speed internet access required for online training and daily reporting
Must have reliable transportation and the ability to visit multiple stores in one day
Understand and demonstrate integrity, respect and the ability to develop positive relationships with management, customers and peers
Flexible for scheduling

This position requires access to various government military bases that may require additional background screening, including but not limited to presenting: (1) a social security card or social security number: (2) proof of a valid state issued drivers license; and/or (3) proof of valid car insurance and car registration. Individuals unable to provide the required access documentation for an assigned military base may be ineligible for the position. 
?ÿ
Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports

?ÿ
If interested, please send resume or call:
Samantha Shockley
Talent Acquisition Specialist
[Click Here to Email Your Resum??]
770.375.4119
MarketSource offers competitive compensation, excellent growth opportunity and comprehensive benefits for full time employees, including medical, dental and vision. EOE",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:23 UTC,2014-12-09 11:43:23 UTC
140136,2,open,north-wales-pa-retail-field-representative-140136,Retail Field Representative,Retail Field Representative,NA,North Wales,Pennsylvania,PA,NA,40.21287,-75.27882,NA,"Retail Field Representative
?ÿ
MarketSource is a premier field sells, training, and visual presence firm that delivers innovative and customized retail solutions for leading consumer technology manufacturers.?ÿ MarketSource specializes in representing top manufacturers of wireless, consumer electronics and various computer products by providing professional sales, training, and visual presence teams. These teams deliver these services within various consumer electronics retail chains throughout the US and Canada. MarketSource is focused on building and executing successful retail programs. We create programs that help our clients sell more, faster.
?ÿ
This Retail Field Representative position will be specialized in Training and Brand Advocacy, Assisted Sales, and Visual Presence. The Retail Field Representative is at the forefront of MarketSourceƒ??s Sales and Marketing efforts to support clientsƒ?? sales at the retail store level. The qualified individual must possess a strong passion for success, an abundance of ENERGY and be committed to delivering superior service and performance for our clients. The ideal candidate must be self-motivated, goal oriented and a team player excited to learn and grow as a member of the MarketSource Retail team. Additionally, the candidate must be able to comfortably explain technology and educate consumers and retail sales associates, and make product recommendations. Field Representatives must be able to make quality sales presentations and demonstrations to consumers for increased sales results, in addition to accurate execution of visual presence objectives as directed by our clients.
?ÿ
Requirements:

Responsible for establishing and maintaining professional business relations with retail store personnel
Duties include creating consumer awareness, product brand preference, and product mind share for MarketSource clients at the retail store level through training, assisted sales, and visual presence
Ability to influence others to share enthusiasm for both the company and the product line
Position requires gathering client product competitive intelligence at the store level
Maximize sales in national retail accounts through assisted sales
Effectively collect and communicate product information/data through appropriate channels
Ability to visually assess on-site needs i.e., product and promotional/marketing material, stocking
Ability to troubleshoot and resolve challenges within the stores, such as product display issues
Work with MarketSource Program Management to create and implement strategic sales and marketing plans to increase sales underperforming locations
Meet and exceed compliance and client initiatives to continuously improve the quality of client visits and client satisfaction
Responsible for completion of all assigned visits within designated territory
Possess the ability to thrive in a fast-paced, competitively changing environment with the ability to multi-task and meet tight deadlines
Participate in required training sessions and conference calls as required
Must have weekend availability along with a flexible weekday availability to ensure visit completion for all clients and support clients business
Must be willing to commit in advance to work schedules and hold to those commitments

?ÿ
Required Skills:

Confidence engaging customers in a national retail environment
1-2 years of customer facing retail sales experience (consumer electronics, wireless, business to business)?ÿ preferred
Good technical knowledge and experience with consumer electronics and other consumer based products
Must be using a web enabled device (smartphone or tablet) with iOS or Android 2.2 (or higher) with an active data plan
Technically savvy and computer proficient
Excellent communication skills ƒ?? both verbal and written
Access to internet for email correspondence and report submissions
Must have the willingness and ability to build relationships at the retail store level on behalf of both MarketSource and our clients
Professional image and approach to business
Friendly demeanor, easy to approach, energetic, goal oriented
Group training, demonstrating or presentation experience
Retail sales or retail management is a plus
Quick learner who is self-motivated
Ability to self-train on client product(s)
Possess a high degree of initiative, exercises judgment and exhibits a high level of creativity
Positive, flexible and focused, with an emphasis on a can do, hands on approach and philosophy
Ability to operate independently and proactively
Need to be self-motivated, confident and professional when dealing with both internal and external audiences such as consumers, clients, and retail partners as well as MarketSource Leadership
Employment contingent on successfully completing background and drug screen.
Must be eligible to work in USA

?ÿ
Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Consumers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary directives to complete visits
Ability to lift up to 25 pounds independently

?ÿ
To Apply, Contact:
Andrew Beumer
Talent Acquisition Specialist
770-375-4117
[Click Here to Email Your Resum??]",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:24 UTC,2014-12-09 11:43:24 UTC
140137,2,open,north-attleboro-ma-retail-field-representative,Retail Field Representative,Retail Field Representative,NA,North Attleboro,Massachusetts,MA,NA,41.98126,-71.33277,NA,"Retail Field Representative
?ÿ
MarketSource is a premier field sells, training, and visual presence firm that delivers innovative and customized retail solutions for leading consumer technology manufacturers.?ÿ MarketSource specializes in representing top manufacturers of wireless, consumer electronics and various computer products by providing professional sales, training, and visual presence teams. These teams deliver these services within various consumer electronics retail chains throughout the US and Canada. MarketSource is focused on building and executing successful retail programs. We create programs that help our clients sell more, faster.
?ÿ
This Retail Field Representative position will be specialized in Training and Brand Advocacy, Assisted Sales, and Visual Presence. The Retail Field Representative is at the forefront of MarketSourceƒ??s Sales and Marketing efforts to support clientsƒ?? sales at the retail store level. The qualified individual must possess a strong passion for success, an abundance of ENERGY and be committed to delivering superior service and performance for our clients. The ideal candidate must be self-motivated, goal oriented and a team player excited to learn and grow as a member of the MarketSource Retail team. Additionally, the candidate must be able to comfortably explain technology and educate consumers and retail sales associates, and make product recommendations. Field Representatives must be able to make quality sales presentations and demonstrations to consumers for increased sales results, in addition to accurate execution of visual presence objectives as directed by our clients.
?ÿ
Requirements:

Responsible for establishing and maintaining professional business relations with retail store personnel
Duties include creating consumer awareness, product brand preference, and product mind share for MarketSource clients at the retail store level through training, assisted sales, and visual presence
Ability to influence others to share enthusiasm for both the company and the product line
Position requires gathering client product competitive intelligence at the store level
Maximize sales in national retail accounts through assisted sales
Effectively collect and communicate product information/data through appropriate channels
Ability to visually assess on-site needs i.e., product and promotional/marketing material, stocking
Ability to troubleshoot and resolve challenges within the stores, such as product display issues
Work with MarketSource Program Management to create and implement strategic sales and marketing plans to increase sales underperforming locations
Meet and exceed compliance and client initiatives to continuously improve the quality of client visits and client satisfaction
Responsible for completion of all assigned visits within designated territory
Possess the ability to thrive in a fast-paced, competitively changing environment with the ability to multi-task and meet tight deadlines
Participate in required training sessions and conference calls as required
Must have weekend availability along with a flexible weekday availability to ensure visit completion for all clients and support clients business
Must be willing to commit in advance to work schedules and hold to those commitments

?ÿ
Required Skills:

Confidence engaging customers in a national retail environment
1-2 years of customer facing retail sales experience (consumer electronics, wireless, business to business)?ÿ preferred
Good technical knowledge and experience with consumer electronics and other consumer based products
Must be using a web enabled device (smartphone or tablet) with iOS or Android 2.2 (or higher) with an active data plan
Technically savvy and computer proficient
Excellent communication skills ƒ?? both verbal and written
Access to internet for email correspondence and report submissions
Must have the willingness and ability to build relationships at the retail store level on behalf of both MarketSource and our clients
Professional image and approach to business
Friendly demeanor, easy to approach, energetic, goal oriented
Group training, demonstrating or presentation experience
Retail sales or retail management is a plus
Quick learner who is self-motivated
Ability to self-train on client product(s)
Possess a high degree of initiative, exercises judgment and exhibits a high level of creativity
Positive, flexible and focused, with an emphasis on a can do, hands on approach and philosophy
Ability to operate independently and proactively
Need to be self-motivated, confident and professional when dealing with both internal and external audiences such as consumers, clients, and retail partners as well as MarketSource Leadership
Employment contingent on successfully completing background and drug screen.
Must be eligible to work in USA

?ÿ
Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Consumers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary directives to complete visits
Ability to lift up to 25 pounds independently

?ÿ
To Apply, Contact:
Jonathan Oƒ??Mahen
Talent Acquisition Specialist
770-375-4056
[Click Here to Email Your Resum??]",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:24 UTC,2014-12-09 11:43:24 UTC
140138,2,open,virginia-beach-va-communications-sales-rep-virginia-beach-va-140138,"Communications Sales Rep - Virginia Beach, VA","Communications Sales Rep - Virginia Beach, VA",NA,Virginia Beach,Virginia,VA,NA,36.75502,-76.0592,NA,"Communications Sales Rep
MarketSource is currently searching for an outgoing Communication Sales Representatives to execute hands-on marketing of Communication services in a retail environment. Responsibilities will include educating and exciting customers and retail associates on the benefits and differentiators of our available services. These consultants will be trained and become proficient in each available service, qualifying customers to match the best service to the customer needs, demonstrate user interface for each service and assist the customer through the activation process.?ÿResponsibilities: 
Sales:

Maximize sales of all Cox services
Self starter with a high level of initiative
Position Coxƒ??s value and create product and brand awareness
Communicate effectively Cox plans, features, products and services to a variety of customers
Increase visibility of Cox products and services
Create first-rate customer experiences
Meet or exceed sales goals
Build productive relationships with in-store personnel
Represent MarketSource and Cox a professional manner at all times
Support select retail outlets in assigned geographical territory
Attend requested training sessions and conference calls

Training and Coaching:

Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Engaging in side-by-side selling
Maintaining sound knowledge of client products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Client

Relationship Development:

Establishing and managing critical relationships with national retail stores
Developing and managing positive business relationships with national retail store management and employees at assigned partner locations

Requirements:

1-2 years of sales experience
1-2 years of customer-service oriented, marketing, event promotion, or outside sales experience considered
Smartphone with unlimited text and minutes
Superior interpersonal and communication skills
Posses the ability to thrive in a fast-paced environment with the ability to multi-task
Aptitude for sensing and responding to a wide range of shopping types
Ability to listen carefully and actively
Excellent problem-solving skills
Must have reliable transportation and the ability to visit multiple stores in one day
Understand and demonstrate integrity, respect and the ability to develop positive relationships with management, customers and peers
Flexible for scheduling including weekends

This position requires access to various government military bases that may require additional background screening, including but not limited to presenting: (1) a social security card or social security number: (2) proof of a valid state issued drivers license; and/or (3) proof of valid car insurance and car registration. Individuals unable to provide the required access documentation for an assigned military base may be ineligible for the position. 
?ÿPhysical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers

?ÿ
?ÿ",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:25 UTC,2014-12-09 11:43:25 UTC
140139,2,open,marysville-wa-retail-sales-associate-part-time,Retail Sales Associate ƒ?? Part-Time,Retail Sales Associate ƒ?? Part-Time,NA,Marysville,Washington,WA,NA,48.05968,-122.17692,NA,"Wireless Team Member MarketSource is currently searching for a part-time?ÿWireless Team Member?ÿto work within our partner, Target Mobile. This is a part-time position, designed to increase sales and revenue of wireless products and services through direct selling within our partners national retail locations.
Responsibilities:
Sales:

Driving sales productivity and customer satisfaction within?ÿTarget Mobile?ÿretail locations on various Wireless products, accessories and services to customers
Engaging in side-by-side selling with retail associates
Developing and managing in-store promotions, and coordinating with appropriate personnel
Implementing and managing wireless sales events in retail locations
Positioning Clientƒ??s value, including but not limited to:?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ?ÿ

Training and Coaching: 


Providing positive reinforcement and adult learning techniques to promote learning and skill improvement
Maintaining sound knowledge of multiple carriers wireless products and services
Attending requested training sessions and conference calls
Reviewing new product and service offerings from Target


Relationship Development:

Establishing and managing critical relationships within Target Mobile
Developing and managing positive business relationships with retail store management and employees

Requirements:

Must be 18 years or older
Excellent communication skills
Flexibility to work weekends
Proven self starter

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Requires moving around the store to assist Customers

?ÿ
?ÿ
If interested please email resume or call:
Jerry Benton
Talent Acquisition Specialist
770-674-5033
[Click Here to Email Your Resum??]",NA,NA,12/8/2014,1/7/2015,Part-Time,Not Specified,2014-12-09 11:43:25 UTC,2014-12-09 11:43:25 UTC
